2025-05-23 22:53:04,279 - INFO - B\u1eaft \u0111\u1ea7u hu\u1ea5n luy\u1ec7n mô hình LSTM v\u1edbi early stopping...
2025-05-23 22:53:07,669 - INFO - Epoch [1/200], Train Loss: 1979.6011, Val Loss: 1517.7155, Time: 3.22s, Batches: 440
2025-05-23 22:53:10,716 - INFO - Epoch [2/200], Train Loss: 1346.8107, Val Loss: 1160.6173, Time: 2.87s, Batches: 440
2025-05-23 22:53:14,068 - INFO - Epoch [3/200], Train Loss: 1045.4560, Val Loss: 904.4245, Time: 3.19s, Batches: 440
2025-05-23 22:53:17,366 - INFO - Epoch [4/200], Train Loss: 815.1760, Val Loss: 701.7680, Time: 3.12s, Batches: 440
2025-05-23 22:53:20,588 - INFO - Epoch [5/200], Train Loss: 631.0635, Val Loss: 539.4304, Time: 3.06s, Batches: 440
2025-05-23 22:53:24,066 - INFO - Epoch [6/200], Train Loss: 483.5591, Val Loss: 410.3797, Time: 3.28s, Batches: 440
2025-05-23 22:53:26,933 - INFO - Epoch [7/200], Train Loss: 367.0803, Val Loss: 309.7325, Time: 2.71s, Batches: 440
2025-05-23 22:53:29,849 - INFO - Epoch [8/200], Train Loss: 277.1541, Val Loss: 233.6443, Time: 2.77s, Batches: 440
2025-05-23 22:53:32,832 - INFO - Epoch [9/200], Train Loss: 210.1391, Val Loss: 178.5053, Time: 2.81s, Batches: 440
2025-05-23 22:53:36,116 - INFO - Epoch [10/200], Train Loss: 162.3253, Val Loss: 140.6679, Time: 3.10s, Batches: 440
2025-05-23 22:53:39,158 - INFO - Epoch [11/200], Train Loss: 130.4374, Val Loss: 116.7137, Time: 2.89s, Batches: 440
2025-05-23 22:53:41,915 - INFO - Epoch [12/200], Train Loss: 110.7810, Val Loss: 103.0846, Time: 2.62s, Batches: 440
2025-05-23 22:53:44,782 - INFO - Epoch [13/200], Train Loss: 99.9937, Val Loss: 96.5017, Time: 2.72s, Batches: 440
2025-05-23 22:53:47,496 - INFO - Epoch [14/200], Train Loss: 94.9039, Val Loss: 93.8609, Time: 2.53s, Batches: 440
2025-05-23 22:53:50,265 - INFO - Epoch [15/200], Train Loss: 92.8819, Val Loss: 93.1388, Time: 2.64s, Batches: 440
2025-05-23 22:53:53,266 - INFO - Epoch [16/200], Train Loss: 92.2510, Val Loss: 93.0485, Time: 2.83s, Batches: 440
2025-05-23 22:53:55,998 - INFO - Epoch [17/200], Train Loss: 92.1000, Val Loss: 93.0447, Time: 2.60s, Batches: 440
2025-05-23 22:53:58,836 - INFO - Epoch [18/200], Train Loss: 91.9890, Val Loss: 92.8495, Time: 2.69s, Batches: 440
2025-05-23 22:54:01,772 - INFO - Epoch [19/200], Train Loss: 78.4939, Val Loss: 60.3498, Time: 2.77s, Batches: 440
2025-05-23 22:54:04,834 - INFO - Epoch [20/200], Train Loss: 53.1469, Val Loss: 46.9648, Time: 2.91s, Batches: 440
2025-05-23 22:54:07,658 - INFO - Epoch [21/200], Train Loss: 42.8640, Val Loss: 39.3888, Time: 2.66s, Batches: 440
2025-05-23 22:54:10,631 - INFO - Epoch [22/200], Train Loss: 36.5750, Val Loss: 33.8362, Time: 2.80s, Batches: 440
2025-05-23 22:54:13,881 - INFO - Epoch [23/200], Train Loss: 31.5874, Val Loss: 29.0611, Time: 3.04s, Batches: 440
2025-05-23 22:54:17,125 - INFO - Epoch [24/200], Train Loss: 27.7857, Val Loss: 24.8563, Time: 3.07s, Batches: 440
2025-05-23 22:54:20,281 - INFO - Epoch [25/200], Train Loss: 23.8864, Val Loss: 21.4640, Time: 3.00s, Batches: 440
2025-05-23 22:54:23,323 - INFO - Epoch [26/200], Train Loss: 20.6646, Val Loss: 17.7715, Time: 2.87s, Batches: 440
2025-05-23 22:54:26,448 - INFO - Epoch [27/200], Train Loss: 17.4701, Val Loss: 14.9238, Time: 2.95s, Batches: 440
2025-05-23 22:54:30,081 - INFO - Epoch [28/200], Train Loss: 14.8673, Val Loss: 11.7776, Time: 3.45s, Batches: 440
2025-05-23 22:54:32,831 - INFO - Epoch [29/200], Train Loss: 12.2049, Val Loss: 9.3339, Time: 2.61s, Batches: 440
2025-05-23 22:54:35,515 - INFO - Epoch [30/200], Train Loss: 10.2674, Val Loss: 7.5404, Time: 2.53s, Batches: 440
2025-05-23 22:54:38,214 - INFO - Epoch [31/200], Train Loss: 8.6872, Val Loss: 6.5783, Time: 2.56s, Batches: 440
2025-05-23 22:54:40,900 - INFO - Epoch [32/200], Train Loss: 7.3241, Val Loss: 4.7740, Time: 2.52s, Batches: 440
2025-05-23 22:54:43,781 - INFO - Epoch [33/200], Train Loss: 6.3317, Val Loss: 3.8859, Time: 2.74s, Batches: 440
2025-05-23 22:54:46,604 - INFO - Epoch [34/200], Train Loss: 5.3810, Val Loss: 2.9841, Time: 2.65s, Batches: 440
2025-05-23 22:54:49,401 - INFO - Epoch [35/200], Train Loss: 4.7315, Val Loss: 2.5171, Time: 2.62s, Batches: 440
2025-05-23 22:54:52,006 - INFO - Epoch [36/200], Train Loss: 4.0544, Val Loss: 2.2362, Time: 2.47s, Batches: 440
2025-05-23 22:54:54,790 - INFO - Epoch [37/200], Train Loss: 3.4143, Val Loss: 1.5273, Time: 2.63s, Batches: 440
2025-05-23 22:54:57,630 - INFO - Epoch [38/200], Train Loss: 2.9843, Val Loss: 1.2188, Time: 2.66s, Batches: 440
2025-05-23 22:55:00,533 - INFO - Epoch [39/200], Train Loss: 2.6166, Val Loss: 0.9966, Time: 2.75s, Batches: 440
2025-05-23 22:55:03,267 - INFO - Epoch [40/200], Train Loss: 2.3636, Val Loss: 0.8697, Time: 2.61s, Batches: 440
2025-05-23 22:55:06,030 - INFO - Epoch [41/200], Train Loss: 2.1333, Val Loss: 0.7603, Time: 2.62s, Batches: 440
2025-05-23 22:55:09,147 - INFO - Epoch [42/200], Train Loss: 1.9659, Val Loss: 0.6698, Time: 2.96s, Batches: 440
2025-05-23 22:55:12,064 - INFO - Epoch [43/200], Train Loss: 1.8400, Val Loss: 0.6297, Time: 2.75s, Batches: 440
2025-05-23 22:55:14,925 - INFO - Epoch [44/200], Train Loss: 1.7522, Val Loss: 0.5140, Time: 2.68s, Batches: 440
2025-05-23 22:55:18,156 - INFO - Epoch [45/200], Train Loss: 1.6287, Val Loss: 0.5513, Time: 3.02s, Batches: 440
2025-05-23 22:55:21,263 - INFO - Epoch [46/200], Train Loss: 1.5004, Val Loss: 0.5299, Time: 2.92s, Batches: 440
2025-05-23 22:55:24,401 - INFO - Epoch [47/200], Train Loss: 1.4749, Val Loss: 0.4085, Time: 2.96s, Batches: 440
2025-05-23 22:55:27,497 - INFO - Epoch [48/200], Train Loss: 1.4004, Val Loss: 0.4124, Time: 2.93s, Batches: 440
2025-05-23 22:55:30,558 - INFO - Epoch [49/200], Train Loss: 1.3367, Val Loss: 0.3823, Time: 2.90s, Batches: 440
2025-05-23 22:55:34,021 - INFO - Epoch [50/200], Train Loss: 1.3338, Val Loss: 0.3678, Time: 3.28s, Batches: 440
2025-05-23 22:55:37,214 - INFO - Epoch [51/200], Train Loss: 1.2343, Val Loss: 0.3937, Time: 3.05s, Batches: 440
2025-05-23 22:55:40,030 - INFO - Epoch [52/200], Train Loss: 1.2143, Val Loss: 0.3705, Time: 2.68s, Batches: 440
2025-05-23 22:55:42,712 - INFO - Epoch [53/200], Train Loss: 1.1754, Val Loss: 0.3642, Time: 2.52s, Batches: 440
2025-05-23 22:55:45,580 - INFO - Epoch [54/200], Train Loss: 1.1420, Val Loss: 0.3680, Time: 2.72s, Batches: 440
2025-05-23 22:55:48,631 - INFO - Epoch [55/200], Train Loss: 1.1003, Val Loss: 0.3070, Time: 2.87s, Batches: 440
2025-05-23 22:55:51,473 - INFO - Epoch [56/200], Train Loss: 1.0867, Val Loss: 0.2965, Time: 2.69s, Batches: 440
2025-05-23 22:55:54,195 - INFO - Epoch [57/200], Train Loss: 1.0485, Val Loss: 0.3398, Time: 2.58s, Batches: 440
2025-05-23 22:55:56,905 - INFO - Epoch [58/200], Train Loss: 0.9849, Val Loss: 0.2713, Time: 2.55s, Batches: 440
2025-05-23 22:55:59,584 - INFO - Epoch [59/200], Train Loss: 0.9481, Val Loss: 0.2629, Time: 2.53s, Batches: 440
2025-05-23 22:56:02,312 - INFO - Epoch [60/200], Train Loss: 0.9396, Val Loss: 0.3070, Time: 2.56s, Batches: 440
2025-05-23 22:56:05,295 - INFO - Epoch [61/200], Train Loss: 0.9226, Val Loss: 0.2515, Time: 2.84s, Batches: 440
2025-05-23 22:56:08,265 - INFO - Epoch [62/200], Train Loss: 0.9044, Val Loss: 0.3999, Time: 2.82s, Batches: 440
2025-05-23 22:56:10,996 - INFO - Epoch [63/200], Train Loss: 0.8807, Val Loss: 0.2448, Time: 2.60s, Batches: 440
2025-05-23 22:56:14,099 - INFO - Epoch [64/200], Train Loss: 0.8703, Val Loss: 0.3042, Time: 2.95s, Batches: 440
2025-05-23 22:56:17,135 - INFO - Epoch [65/200], Train Loss: 0.8235, Val Loss: 0.2568, Time: 2.86s, Batches: 440
2025-05-23 22:56:20,095 - INFO - Epoch [66/200], Train Loss: 0.8137, Val Loss: 0.2524, Time: 2.83s, Batches: 440
2025-05-23 22:56:23,237 - INFO - Epoch [67/200], Train Loss: 0.8204, Val Loss: 0.2359, Time: 2.97s, Batches: 440
2025-05-23 22:56:26,463 - INFO - Epoch [68/200], Train Loss: 0.7890, Val Loss: 0.2188, Time: 3.05s, Batches: 440
2025-05-23 22:56:29,766 - INFO - Epoch [69/200], Train Loss: 0.7694, Val Loss: 0.2283, Time: 3.14s, Batches: 440
2025-05-23 22:56:32,951 - INFO - Epoch [70/200], Train Loss: 0.7484, Val Loss: 0.2017, Time: 3.03s, Batches: 440
2025-05-23 22:56:36,139 - INFO - Epoch [71/200], Train Loss: 0.7471, Val Loss: 0.2095, Time: 3.03s, Batches: 440
2025-05-23 22:56:39,602 - INFO - Epoch [72/200], Train Loss: 0.7365, Val Loss: 0.2318, Time: 3.29s, Batches: 440
2025-05-23 22:56:42,985 - INFO - Epoch [73/200], Train Loss: 0.7158, Val Loss: 0.2257, Time: 3.24s, Batches: 440
2025-05-23 22:56:45,812 - INFO - Epoch [74/200], Train Loss: 0.7322, Val Loss: 0.2232, Time: 2.69s, Batches: 440
2025-05-23 22:56:48,640 - INFO - Epoch [75/200], Train Loss: 0.6912, Val Loss: 0.1925, Time: 2.69s, Batches: 440
2025-05-23 22:56:51,361 - INFO - Epoch [76/200], Train Loss: 0.6863, Val Loss: 0.2550, Time: 2.57s, Batches: 440
2025-05-23 22:56:54,407 - INFO - Epoch [77/200], Train Loss: 0.6836, Val Loss: 0.3616, Time: 2.90s, Batches: 440
2025-05-23 22:56:57,311 - INFO - Epoch [78/200], Train Loss: 0.6836, Val Loss: 0.1770, Time: 2.77s, Batches: 440
2025-05-23 22:57:00,194 - INFO - Epoch [79/200], Train Loss: 0.6594, Val Loss: 0.2177, Time: 2.68s, Batches: 440
2025-05-23 22:57:02,965 - INFO - Epoch [80/200], Train Loss: 0.6415, Val Loss: 0.1852, Time: 2.63s, Batches: 440
2025-05-23 22:57:05,711 - INFO - Epoch [81/200], Train Loss: 0.6337, Val Loss: 0.3503, Time: 2.62s, Batches: 440
2025-05-23 22:57:08,752 - INFO - Epoch [82/200], Train Loss: 0.6161, Val Loss: 0.2563, Time: 2.89s, Batches: 440
2025-05-23 22:57:12,011 - INFO - Epoch [83/200], Train Loss: 0.6288, Val Loss: 0.2392, Time: 3.11s, Batches: 440
2025-05-23 22:57:15,327 - INFO - Epoch [84/200], Train Loss: 0.6119, Val Loss: 0.1949, Time: 3.12s, Batches: 440
2025-05-23 22:57:18,294 - INFO - Epoch [85/200], Train Loss: 0.6075, Val Loss: 0.2624, Time: 2.82s, Batches: 440
2025-05-23 22:57:21,535 - INFO - Epoch [86/200], Train Loss: 0.6055, Val Loss: 0.1653, Time: 3.08s, Batches: 440
2025-05-23 22:57:24,705 - INFO - Epoch [87/200], Train Loss: 0.5923, Val Loss: 0.1757, Time: 2.96s, Batches: 440
2025-05-23 22:57:27,868 - INFO - Epoch [88/200], Train Loss: 0.5715, Val Loss: 0.1827, Time: 2.97s, Batches: 440
2025-05-23 22:57:31,258 - INFO - Epoch [89/200], Train Loss: 0.5768, Val Loss: 0.1733, Time: 3.22s, Batches: 440
2025-05-23 22:57:34,710 - INFO - Epoch [90/200], Train Loss: 0.5890, Val Loss: 0.2244, Time: 3.26s, Batches: 440
2025-05-23 22:57:38,160 - INFO - Epoch [91/200], Train Loss: 0.5493, Val Loss: 0.1954, Time: 3.27s, Batches: 440
2025-05-23 22:57:41,261 - INFO - Epoch [92/200], Train Loss: 0.5478, Val Loss: 0.2314, Time: 2.90s, Batches: 440
2025-05-23 22:57:44,700 - INFO - Epoch [93/200], Train Loss: 0.5507, Val Loss: 0.1661, Time: 3.25s, Batches: 440
2025-05-23 22:57:48,402 - INFO - Epoch [94/200], Train Loss: 0.5324, Val Loss: 0.3442, Time: 3.52s, Batches: 440
2025-05-23 22:57:51,594 - INFO - Epoch [95/200], Train Loss: 0.5526, Val Loss: 0.3776, Time: 3.04s, Batches: 440
2025-05-23 22:57:54,892 - INFO - Epoch [96/200], Train Loss: 0.5366, Val Loss: 0.1723, Time: 3.14s, Batches: 440
2025-05-23 22:59:03,171 - INFO - Optimized LSTM MSE: 0.1713, R2: 0.9981
2025-05-23 22:59:19,049 - INFO - B\u1eaft \u0111\u1ea7u hu\u1ea5n luy\u1ec7n mô hình LSTM v\u1edbi early stopping...
2025-05-23 22:59:20,564 - INFO - Epoch [1/200], Train Loss: 2389.9174, Val Loss: 2291.7254, Time: 1.44s, Batches: 110
2025-05-23 22:59:21,747 - INFO - Epoch [2/200], Train Loss: 2105.7187, Val Loss: 1860.8527, Time: 1.10s, Batches: 110
2025-05-23 22:59:22,728 - INFO - Epoch [3/200], Train Loss: 1754.3706, Val Loss: 1625.8005, Time: 0.89s, Batches: 110
2025-05-23 22:59:23,745 - INFO - Epoch [4/200], Train Loss: 1577.0696, Val Loss: 1489.3282, Time: 0.95s, Batches: 110
2025-05-23 22:59:24,691 - INFO - Epoch [5/200], Train Loss: 1457.0158, Val Loss: 1383.7430, Time: 0.85s, Batches: 110
2025-05-23 22:59:25,626 - INFO - Epoch [6/200], Train Loss: 1358.5006, Val Loss: 1293.1026, Time: 0.87s, Batches: 110
2025-05-23 22:59:26,592 - INFO - Epoch [7/200], Train Loss: 1271.7381, Val Loss: 1211.7128, Time: 0.89s, Batches: 110
2025-05-23 22:59:27,490 - INFO - Epoch [8/200], Train Loss: 1192.9849, Val Loss: 1137.0966, Time: 0.82s, Batches: 110
2025-05-23 22:59:28,460 - INFO - Epoch [9/200], Train Loss: 1120.2288, Val Loss: 1067.7256, Time: 0.88s, Batches: 110
2025-05-23 22:59:29,328 - INFO - Epoch [10/200], Train Loss: 1052.4903, Val Loss: 1002.9447, Time: 0.79s, Batches: 110
2025-05-23 22:59:30,187 - INFO - Epoch [11/200], Train Loss: 988.9280, Val Loss: 942.1066, Time: 0.79s, Batches: 110
2025-05-23 22:59:31,044 - INFO - Epoch [12/200], Train Loss: 929.1607, Val Loss: 884.7697, Time: 0.78s, Batches: 110
2025-05-23 22:59:32,038 - INFO - Epoch [13/200], Train Loss: 872.7084, Val Loss: 830.6457, Time: 0.90s, Batches: 110
2025-05-23 22:59:33,061 - INFO - Epoch [14/200], Train Loss: 819.3673, Val Loss: 779.4912, Time: 0.94s, Batches: 110
2025-05-23 22:59:34,107 - INFO - Epoch [15/200], Train Loss: 769.0133, Val Loss: 731.1610, Time: 0.96s, Batches: 110
2025-05-23 22:59:35,043 - INFO - Epoch [16/200], Train Loss: 721.2965, Val Loss: 685.4142, Time: 0.87s, Batches: 110
2025-05-23 22:59:35,991 - INFO - Epoch [17/200], Train Loss: 676.1502, Val Loss: 642.1459, Time: 0.87s, Batches: 110
2025-05-23 22:59:36,920 - INFO - Epoch [18/200], Train Loss: 633.4444, Val Loss: 601.2372, Time: 0.86s, Batches: 110
2025-05-23 22:59:37,922 - INFO - Epoch [19/200], Train Loss: 593.0692, Val Loss: 562.6057, Time: 0.93s, Batches: 110
2025-05-23 22:59:38,971 - INFO - Epoch [20/200], Train Loss: 554.8848, Val Loss: 526.0788, Time: 0.97s, Batches: 110
2025-05-23 22:59:40,026 - INFO - Epoch [21/200], Train Loss: 518.8554, Val Loss: 491.6661, Time: 0.99s, Batches: 110
2025-05-23 22:59:41,044 - INFO - Epoch [22/200], Train Loss: 484.8128, Val Loss: 459.2179, Time: 0.93s, Batches: 110
2025-05-23 22:59:41,989 - INFO - Epoch [23/200], Train Loss: 452.7316, Val Loss: 428.6598, Time: 0.87s, Batches: 110
2025-05-23 22:59:42,974 - INFO - Epoch [24/200], Train Loss: 422.5339, Val Loss: 399.9418, Time: 0.90s, Batches: 110
2025-05-23 22:59:43,988 - INFO - Epoch [25/200], Train Loss: 394.1628, Val Loss: 372.9978, Time: 0.93s, Batches: 110
2025-05-23 22:59:44,939 - INFO - Epoch [26/200], Train Loss: 367.4784, Val Loss: 347.7275, Time: 0.88s, Batches: 110
2025-05-23 22:59:45,865 - INFO - Epoch [27/200], Train Loss: 342.5160, Val Loss: 324.0903, Time: 0.85s, Batches: 110
2025-05-23 22:59:46,822 - INFO - Epoch [28/200], Train Loss: 319.1787, Val Loss: 302.0557, Time: 0.88s, Batches: 110
2025-05-23 22:59:47,795 - INFO - Epoch [29/200], Train Loss: 297.3812, Val Loss: 281.5098, Time: 0.89s, Batches: 110
2025-05-23 22:59:48,825 - INFO - Epoch [30/200], Train Loss: 277.0461, Val Loss: 262.4122, Time: 0.97s, Batches: 110
2025-05-23 22:59:49,814 - INFO - Epoch [31/200], Train Loss: 258.1815, Val Loss: 244.7736, Time: 0.92s, Batches: 110
2025-05-23 22:59:50,745 - INFO - Epoch [32/200], Train Loss: 240.7107, Val Loss: 228.4540, Time: 0.86s, Batches: 110
2025-05-23 22:59:51,747 - INFO - Epoch [33/200], Train Loss: 224.5654, Val Loss: 213.3938, Time: 0.93s, Batches: 110
2025-05-23 22:59:52,693 - INFO - Epoch [34/200], Train Loss: 209.6903, Val Loss: 199.5687, Time: 0.88s, Batches: 110
2025-05-23 22:59:53,743 - INFO - Epoch [35/200], Train Loss: 196.0275, Val Loss: 186.9597, Time: 0.99s, Batches: 110
2025-05-23 22:59:54,731 - INFO - Epoch [36/200], Train Loss: 183.5511, Val Loss: 175.4789, Time: 0.90s, Batches: 110
2025-05-23 22:59:55,708 - INFO - Epoch [37/200], Train Loss: 172.1498, Val Loss: 165.0418, Time: 0.90s, Batches: 110
2025-05-23 22:59:56,689 - INFO - Epoch [38/200], Train Loss: 161.8075, Val Loss: 155.6513, Time: 0.92s, Batches: 110
2025-05-23 22:59:57,626 - INFO - Epoch [39/200], Train Loss: 152.4573, Val Loss: 147.1402, Time: 0.87s, Batches: 110
2025-05-23 22:59:58,750 - INFO - Epoch [40/200], Train Loss: 144.0609, Val Loss: 139.5635, Time: 1.05s, Batches: 110
2025-05-23 22:59:59,722 - INFO - Epoch [41/200], Train Loss: 136.5412, Val Loss: 132.8714, Time: 0.90s, Batches: 110
2025-05-23 23:00:00,801 - INFO - Epoch [42/200], Train Loss: 129.8543, Val Loss: 126.9305, Time: 0.97s, Batches: 110
2025-05-23 23:00:01,801 - INFO - Epoch [43/200], Train Loss: 123.9475, Val Loss: 121.7041, Time: 0.91s, Batches: 110
2025-05-23 23:00:02,836 - INFO - Epoch [44/200], Train Loss: 118.7307, Val Loss: 117.1959, Time: 0.96s, Batches: 110
2025-05-23 23:00:03,809 - INFO - Epoch [45/200], Train Loss: 114.2065, Val Loss: 113.2746, Time: 0.90s, Batches: 110
2025-05-23 23:00:04,724 - INFO - Epoch [46/200], Train Loss: 110.2868, Val Loss: 109.9192, Time: 0.85s, Batches: 110
2025-05-23 23:00:05,548 - INFO - Epoch [47/200], Train Loss: 106.9284, Val Loss: 107.1111, Time: 0.76s, Batches: 110
2025-05-23 23:00:06,375 - INFO - Epoch [48/200], Train Loss: 104.0696, Val Loss: 104.7313, Time: 0.76s, Batches: 110
2025-05-23 23:00:07,224 - INFO - Epoch [49/200], Train Loss: 101.6446, Val Loss: 102.7857, Time: 0.77s, Batches: 110
2025-05-23 23:00:08,127 - INFO - Epoch [50/200], Train Loss: 99.6312, Val Loss: 101.1811, Time: 0.81s, Batches: 110
2025-05-23 23:00:09,117 - INFO - Epoch [51/200], Train Loss: 97.9788, Val Loss: 99.8946, Time: 0.90s, Batches: 110
2025-05-23 23:00:10,042 - INFO - Epoch [52/200], Train Loss: 96.6107, Val Loss: 98.8653, Time: 0.84s, Batches: 110
2025-05-23 23:00:10,977 - INFO - Epoch [53/200], Train Loss: 95.5269, Val Loss: 98.0658, Time: 0.88s, Batches: 110
2025-05-23 23:00:11,903 - INFO - Epoch [54/200], Train Loss: 94.6581, Val Loss: 97.4697, Time: 0.83s, Batches: 110
2025-05-23 23:00:12,814 - INFO - Epoch [55/200], Train Loss: 93.9803, Val Loss: 97.0221, Time: 0.83s, Batches: 110
2025-05-23 23:00:13,790 - INFO - Epoch [56/200], Train Loss: 93.4648, Val Loss: 96.7018, Time: 0.92s, Batches: 110
2025-05-23 23:00:14,624 - INFO - Epoch [57/200], Train Loss: 93.0586, Val Loss: 96.4736, Time: 0.77s, Batches: 110
